dialogue_id,turn,misc,family
1306,turn 5,present,D
1306,turn 6,absent,D
1306,turn 7,present,D
1306,turn 8,absent,D
1307,turn 1,present,D
1307,turn 2,present,D
1307,turn 3,absent,D
1307,turn 4,present,D
1307,turn 5,absent,D
1308,turn 1,present,C
1308,turn 2,present,C
1308,turn 3,absent,C
1308,turn 4,absent,C
1308,turn 5,present,C
1308,turn 6,absent,C
1308,turn 7,not_evidenced,C
1309,turn 1,present,E
1309,turn 2,present,E
1309,turn 3,present,E
1309,turn 4,absent,E
1309,turn 5,present,E
1309,turn 6,present,E
1309,turn 7,present,E
1309,turn 8,present,E
1309,turn 9,absent,E
1310,turn 1,present,C
1310,turn 2,present,C
1310,turn 3,present,C
1310,turn 4,not_evidenced,C
1310,turn 5,present,C
1310,turn 6,absent,C
1310,turn 7,absent,C
1311,turn 1,present,B
1311,turn 2,present,B
1311,turn 3,present,B
1311,turn 4,present,B
1311,turn 5,present,B
1311,turn 6,not_evidenced,B
1311,turn 7,absent,B
1312,turn 1,present,E
1312,turn 2,absent,E
1312,turn 3,present,E
1312,turn 4,present,E
1312,turn 5,present,E
1312,turn 6,present,E
1312,turn 7,present,E
1312,turn 8,present,E
1312,turn 9,present,E
1313,turn 1,present,C
1313,turn 2,present,C
1313,turn 3,present,C
1313,turn 4,present,C
1313,turn 5,absent,C
1314,turn 1,present,F
1314,turn 2,absent,F
1315,turn 1,present,C
1315,turn 2,present,C
1315,turn 3,present,C
1315,turn 4,present,C
1315,turn 5,absent,C
1315,turn 6,not_evidenced,C
1316,turn 1,present,E
1316,turn 2,not_evidenced,E
1316,turn 3,present,E
1316,turn 4,present,E
1316,turn 5,absent,E
1317,turn 1,absent,D
1317,turn 2,absent,D
1317,turn 3,absent,D
1318,turn 1,present,B
1318,turn 2,present,B
1318,turn 3,absent,B
1319,turn 1,not_evidenced,D
1319,turn 2,present,D
1319,turn 3,present,D
1319,turn 4,present,D
1320,turn 1,absent,D
1320,turn 2,not_evidenced,D
1320,turn 3,present,D
1320,turn 4,not_evidenced,D
1320,turn 5,present,D
1320,turn 6,present,D
1320,turn 7,absent,D
1321,turn 1,present,D
1321,turn 2,absent,D
1321,turn 3,not_evidenced,D
1321,turn 4,absent,D
1321,turn 5,not_evidenced,D
1321,turn 6,not_evidenced,D
1321,turn 7,not_evidenced,D
1322,turn 1,present,C
1322,turn 2,not_evidenced,C
1322,turn 3,not_evidenced,C
1322,turn 4,present,C
1322,turn 5,present,C
1322,turn 6,absent,C
1322,turn 7,absent,C
1323,turn 1,present,A
1323,turn 2,not_evidenced,A
1323,turn 3,absent,A
1323,turn 4,present,A
1323,turn 5,present,A
1323,turn 6,not_evidenced,A
1323,turn 7,present,A
1323,turn 8,present,A
1323,turn 9,absent,A
1323,turn 10,not_evidenced,A
1324,turn 1,present,C
1324,turn 2,absent,C
1325,turn 1,present,E
1325,turn 2,not_evidenced,E
1325,turn 3,present,E
1325,turn 4,not_evidenced,E
1325,turn 5,present,E
1325,turn 6,present,E
1325,turn 7,present,E
1325,turn 8,not_evidenced,E
1325,turn 9,not_evidenced,E
1325,turn 10,absent,E
1325,turn 11,absent,E
1325,turn 12,absent,E
1326,turn 1,present,C
1326,turn 2,not_evidenced,C
1326,turn 3,present,C
1326,turn 4,present,C
1326,turn 5,absent,C
1326,turn 6,absent,C
1326,turn 7,not_evidenced,C
1327,turn 1,present,A
1327,turn 2,present,A
1327,turn 3,absent,A
1327,turn 4,present,A
1327,turn 5,absent,A
1327,turn 6,absent,A
1327,turn 7,not_evidenced,A
1328,turn 1,present,C
1328,turn 2,present,C
1328,turn 3,present,C
1328,turn 4,absent,C
1329,turn 1,present,C
1329,turn 2,absent,C
1330,turn 1,present,D
1330,turn 2,not_evidenced,D
1330,turn 3,present,D
1330,turn 4,present,D
1330,turn 5,absent,D
1330,turn 6,absent,D
1331,turn 1,present,C
1331,turn 2,present,C
1331,turn 3,present,C
1331,turn 4,absent,C
1331,turn 5,absent,C
1332,turn 1,present,B
1332,turn 2,absent,B
1332,turn 3,present,B
1332,turn 4,not_evidenced,B
1332,turn 5,absent,B
1332,turn 6,absent,B
1332,turn 7,absent,B
1332,turn 8,absent,B
1333,turn 1,present,F
1333,turn 2,present,F
1333,turn 3,present,F
1334,turn 1,present,A
1334,turn 2,present,A
1334,turn 3,present,A
1334,turn 4,present,A
1335,turn 1,present,B
1335,turn 2,present,B
1335,turn 3,not_evidenced,B
1336,turn 1,present,B
1336,turn 2,present,B
1336,turn 3,not_evidenced,B
1337,turn 1,present,B
1337,turn 2,present,B
1337,turn 3,present,B
1338,turn 1,present,D
1338,turn 2,present,D
1338,turn 3,present,D
1338,turn 4,absent,D
1338,turn 5,absent,D
1338,turn 6,not_evidenced,D
1339,turn 1,present,D
1339,turn 2,present,D
1339,turn 3,present,D
1339,turn 4,present,D
1339,turn 5,present,D
1339,turn 6,present,D
1339,turn 7,absent,D
1340,turn 1,present,B
1340,turn 2,not_evidenced,B
1340,turn 3,not_evidenced,B
1340,turn 4,present,B
1340,turn 5,absent,B
1340,turn 6,absent,B
1340,turn 7,present,B
1340,turn 8,present,B
1340,turn 9,present,B
1340,turn 10,present,B
1340,turn 11,present,B
1340,turn 12,present,B
1341,turn 1,present,A
1341,turn 2,present,A
1341,turn 3,absent,A
1341,turn 4,present,A
1341,turn 5,absent,A
1341,turn 6,absent,A
1341,turn 7,absent,A
1342,turn 1,present,B
1342,turn 2,present,B
1342,turn 3,present,B
1342,turn 4,present,B
1342,turn 5,absent,B
1342,turn 6,absent,B
1342,turn 7,absent,B
1343,turn 1,present,A
1343,turn 2,present,A
1343,turn 3,absent,A
1344,turn 1,present,E
1344,turn 2,present,E
1344,turn 3,present,E
1344,turn 4,absent,E
1344,turn 5,present,E
1344,turn 6,absent,E
1345,turn 1,present,E
1345,turn 2,absent,E
1346,turn 1,present,D
1346,turn 2,present,D
1346,turn 3,present,D
1346,turn 4,absent,D
1346,turn 5,absent,D
1346,turn 6,absent,D
1347,turn 1,not_evidenced,B
1347,turn 2,present,B
1347,turn 3,absent,B
1348,turn 1,present,E
1348,turn 2,present,E
1348,turn 3,absent,E
1348,turn 4,absent,E
1348,turn 5,absent,E
1348,turn 6,not_evidenced,E
1349,turn 1,present,C
1349,turn 2,present,C
1349,turn 3,not_evidenced,C
1349,turn 4,absent,C
1349,turn 5,present,C
1349,turn 6,not_evidenced,C
1349,turn 7,present,C
1349,turn 8,absent,C
1350,turn 1,present,E
1350,turn 2,not_evidenced,E
1350,turn 3,not_evidenced,E
1350,turn 4,present,E
1350,turn 5,present,E
1350,turn 6,absent,E
1351,turn 1,present,D
1351,turn 2,absent,D
1351,turn 3,present,D
1351,turn 4,present,D
1351,turn 5,present,D
1351,turn 6,absent,D
1351,turn 7,present,D
1351,turn 8,absent,D
1351,turn 9,absent,D
1352,turn 1,present,E
1352,turn 2,present,E
1352,turn 3,absent,E
1352,turn 4,absent,E
1353,turn 1,present,B
1353,turn 2,not_evidenced,B
1353,turn 3,present,B
1353,turn 4,not_evidenced,B
1353,turn 5,present,B
1353,turn 6,absent,B
1353,turn 7,not_evidenced,B
1353,turn 8,not_evidenced,B
1353,turn 9,absent,B
1354,turn 1,present,A
1354,turn 2,present,A
1354,turn 3,absent,A
1354,turn 4,absent,A
1354,turn 5,present,A
1354,turn 6,absent,A
1354,turn 7,not_evidenced,A
1354,turn 8,absent,A
1354,turn 9,not_evidenced,A
1355,turn 1,present,A
1355,turn 2,present,A
1355,turn 3,present,A
1355,turn 4,present,A
1355,turn 5,not_evidenced,A
1355,turn 6,not_evidenced,A
1356,turn 1,present,F
1356,turn 2,absent,F
1356,turn 3,absent,F
1357,turn 1,absent,E
1357,turn 2,present,E
1357,turn 3,absent,E
1357,turn 4,present,E
1357,turn 5,absent,E
1358,turn 1,absent,B
1358,turn 2,present,B
1358,turn 3,not_evidenced,B
1358,turn 4,absent,B
1358,turn 5,not_evidenced,B
1358,turn 6,not_evidenced,B
1359,turn 1,present,E
1359,turn 2,present,E
1359,turn 3,absent,E
1359,turn 4,present,E
1359,turn 5,present,E
1359,turn 6,present,E
1359,turn 7,not_evidenced,E
1359,turn 8,present,E
1359,turn 9,present,E
1359,turn 10,present,E
1360,turn 1,absent,A
1360,turn 2,absent,A
1360,turn 3,not_evidenced,A
1360,turn 4,not_evidenced,A
1360,turn 5,absent,A
1361,turn 1,absent,A
1361,turn 2,not_evidenced,A
1361,turn 3,absent,A
1362,turn 1,present,F
1362,turn 2,present,F
1362,turn 3,absent,F
1362,turn 4,absent,F
1363,turn 1,present,A
1363,turn 2,absent,A
1363,turn 3,absent,A
1364,turn 1,present,D
1364,turn 2,absent,D
1364,turn 3,not_evidenced,D
1364,turn 4,not_evidenced,D
1364,turn 5,absent,D
1365,turn 1,present,E
1365,turn 2,absent,E
1366,turn 1,present,A
1366,turn 2,absent,A
1366,turn 3,absent,A
1366,turn 4,not_evidenced,A
1366,turn 5,present,A
1367,turn 1,present,F
1367,turn 2,present,F
1367,turn 3,present,F
1367,turn 4,absent,F
1368,turn 1,present,A
1368,turn 2,not_evidenced,A
1368,turn 3,absent,A
1368,turn 4,absent,A
1369,turn 1,present,C
1369,turn 2,present,C
1369,turn 3,absent,C
1369,turn 4,absent,C
1369,turn 5,not_evidenced,C
1369,turn 6,not_evidenced,C
1370,turn 1,present,A
1370,turn 2,absent,A
1370,turn 3,absent,A
1370,turn 4,absent,A
1371,turn 1,absent,F
1371,turn 2,not_evidenced,F
1371,turn 3,not_evidenced,F
1371,turn 4,absent,F
1372,turn 1,present,F
1372,turn 2,present,F
1372,turn 3,absent,F
1373,turn 1,present,F
1373,turn 2,absent,F
1373,turn 3,not_evidenced,F
1374,turn 1,present,D
1374,turn 2,present,D
1374,turn 3,present,D
1374,turn 4,absent,D
1375,turn 1,present,A
1375,turn 2,present,A
1375,turn 3,present,A
1375,turn 4,absent,A
1376,turn 1,present,F
1376,turn 2,present,F
1376,turn 3,absent,F
1377,turn 1,present,D
1377,turn 2,present,D
1377,turn 3,present,D
1377,turn 4,present,D
1378,turn 1,present,F
1378,turn 2,absent,F
1378,turn 3,not_evidenced,F
1379,turn 1,present,B
1379,turn 2,present,B
1379,turn 3,absent,B
1379,turn 4,not_evidenced,B
1380,turn 1,present,C
1380,turn 2,not_evidenced,C
1380,turn 3,absent,C
1380,turn 4,not_evidenced,C
1380,turn 5,not_evidenced,C
1381,turn 1,present,F
1381,turn 2,absent,F
1382,turn 1,absent,B
1382,turn 2,present,B
1382,turn 3,present,B
1382,turn 4,not_evidenced,B
1382,turn 5,not_evidenced,B
1382,turn 6,present,B
1382,turn 7,present,B
1382,turn 8,absent,B
1382,turn 9,not_evidenced,B
1382,turn 10,not_evidenced,B
1383,turn 1,present,C
1383,turn 2,absent,C
1383,turn 3,present,C
1383,turn 4,absent,C
1383,turn 5,absent,C
1384,turn 1,present,B
1384,turn 2,not_evidenced,B
1384,turn 3,not_evidenced,B
1384,turn 4,not_evidenced,B
1384,turn 5,absent,B
1384,turn 6,absent,B
1384,turn 7,not_evidenced,B
1384,turn 8,absent,B
1385,turn 1,present,B
1385,turn 2,not_evidenced,B
1385,turn 3,present,B
1385,turn 4,present,B
1386,turn 1,not_evidenced,F
1386,turn 2,present,F
1386,turn 3,not_evidenced,F
1386,turn 4,absent,F
1386,turn 5,absent,F
1386,turn 6,not_evidenced,F
1386,turn 7,absent,F
1386,turn 8,absent,F
1387,turn 1,not_evidenced,F
1387,turn 2,absent,F
1387,turn 3,absent,F
1387,turn 4,not_evidenced,F
1388,turn 1,present,A
1388,turn 2,not_evidenced,A
1388,turn 3,present,A
1388,turn 4,present,A
1388,turn 5,present,A
1388,turn 6,present,A
1388,turn 7,not_evidenced,A
1389,turn 1,present,A
1389,turn 2,absent,A
1389,turn 3,absent,A
1389,turn 4,present,A
1389,turn 5,absent,A
1389,turn 6,not_evidenced,A
1390,turn 1,not_evidenced,E
1390,turn 2,present,E
1390,turn 3,present,E
1390,turn 4,present,E
1390,turn 5,absent,E
1390,turn 6,not_evidenced,E
1391,turn 1,present,B
1391,turn 2,absent,B
1392,turn 1,present,B
1392,turn 2,present,B
1392,turn 3,present,B
1392,turn 4,absent,B
1393,turn 1,present,D
1393,turn 2,not_evidenced,D
1393,turn 3,absent,D
1393,turn 4,absent,D
1393,turn 5,not_evidenced,D
1393,turn 6,absent,D
1393,turn 7,absent,D
1393,turn 8,present,D
1393,turn 9,present,D
1394,turn 1,present,F
1394,turn 2,present,F
1394,turn 3,present,F
1394,turn 4,present,F
1394,turn 5,absent,F
1394,turn 6,present,F
1394,turn 7,absent,F
1394,turn 8,absent,F
1395,turn 1,present,F
1395,turn 2,not_evidenced,F
1395,turn 3,not_evidenced,F
1395,turn 4,present,F
1395,turn 5,present,F
1395,turn 6,absent,F
1396,turn 1,present,C
1396,turn 2,absent,C
1396,turn 3,absent,C
1396,turn 4,present,C
1396,turn 5,absent,C
1396,turn 6,present,C
1396,turn 7,present,C
1396,turn 8,absent,C
1397,turn 1,present,D
1397,turn 2,present,D
1397,turn 3,present,D
1397,turn 4,present,D
1397,turn 5,present,D
1397,turn 6,present,D
1397,turn 7,present,D
1397,turn 8,present,D
1397,turn 9,present,D
1397,turn 10,absent,D
1398,turn 1,present,C
1398,turn 2,present,C
1398,turn 3,absent,C
1399,turn 1,present,A
1399,turn 2,absent,A
1400,turn 1,present,B
1400,turn 2,absent,B
1401,turn 1,present,B
1401,turn 2,present,B
1401,turn 3,present,B
1401,turn 4,present,B
1401,turn 5,absent,B
1402,turn 1,present,A
1402,turn 2,present,A
1402,turn 3,absent,A
1402,turn 4,absent,A
1403,turn 1,present,C
1403,turn 2,present,C
1403,turn 3,absent,C
1404,turn 1,present,C
1404,turn 2,absent,C
1405,turn 1,present,B
1405,turn 2,absent,B
1405,turn 3,present,B
1405,turn 4,absent,B
1406,turn 1,absent,C
1406,turn 2,present,C
1406,turn 3,absent,C
1406,turn 4,present,C
1406,turn 5,present,C
1406,turn 6,absent,C
1406,turn 7,present,C
1406,turn 8,present,C
1406,turn 9,absent,C
1407,turn 1,present,F
1407,turn 2,absent,F
1407,turn 3,not_evidenced,F
1407,turn 4,absent,F
1407,turn 5,not_evidenced,F
1407,turn 6,not_evidenced,F
1407,turn 7,absent,F
1408,turn 1,present,E
1408,turn 2,absent,E
1408,turn 3,absent,E
1408,turn 4,present,E
1408,turn 5,present,E
1408,turn 6,absent,E
1408,turn 7,present,E
1408,turn 8,present,E
1408,turn 9,present,E
1409,turn 1,present,B
1409,turn 2,not_evidenced,B
1409,turn 3,absent,B
1410,turn 1,present,E
1410,turn 2,absent,E
1410,turn 3,absent,E
1411,turn 1,present,A
1411,turn 2,not_evidenced,A
1411,turn 3,present,A
1411,turn 4,present,A
1411,turn 5,absent,A
1412,turn 1,present,B
1412,turn 2,present,B
1412,turn 3,present,B
1412,turn 4,absent,B
1413,turn 1,present,F
1413,turn 2,present,F
1413,turn 3,absent,F
1413,turn 4,absent,F
1413,turn 5,present,F
1413,turn 6,present,F
1413,turn 7,present,F
1413,turn 8,present,F
1413,turn 9,present,F
1413,turn 10,present,F
1413,turn 11,present,F
1413,turn 12,absent,F
1414,turn 1,present,F
1414,turn 2,absent,F
1414,turn 3,absent,F
1414,turn 4,present,F
1414,turn 5,not_evidenced,F
1414,turn 6,present,F
1414,turn 7,present,F
1414,turn 8,present,F
1414,turn 9,present,F
1415,turn 1,present,E
1415,turn 2,not_evidenced,E
1415,turn 3,not_evidenced,E
1415,turn 4,present,E
1415,turn 5,present,E
1415,turn 6,present,E
1415,turn 7,absent,E
1416,turn 1,present,A
1416,turn 2,absent,A
1416,turn 3,not_evidenced,A
1416,turn 4,not_evidenced,A
1416,turn 5,not_evidenced,A
1416,turn 6,not_evidenced,A
1416,turn 7,present,A
1416,turn 8,absent,A
1417,turn 1,present,B
1417,turn 2,present,B
1417,turn 3,absent,B
1417,turn 4,absent,B
1418,turn 1,present,F
1418,turn 2,present,F
1418,turn 3,present,F
1418,turn 4,absent,F
1418,turn 5,not_evidenced,F
1418,turn 6,not_evidenced,F
1419,turn 1,present,E
1419,turn 2,present,E
1419,turn 3,present,E
1419,turn 4,absent,E
1419,turn 5,absent,E
1419,turn 6,absent,E
1420,turn 1,present,F
1420,turn 2,not_evidenced,F
1420,turn 3,absent,F
1420,turn 4,absent,F
1420,turn 5,absent,F
1421,turn 1,present,B
1421,turn 2,not_evidenced,B
1421,turn 3,absent,B
1421,turn 4,absent,B
1421,turn 5,absent,B
1422,turn 1,present,B
1422,turn 2,present,B
1422,turn 3,absent,B
1422,turn 4,not_evidenced,B
1422,turn 5,absent,B
1422,turn 6,not_evidenced,B
1423,turn 1,present,C
1423,turn 2,absent,C
1423,turn 3,not_evidenced,C
1424,turn 1,present,E
1424,turn 2,absent,E
1424,turn 3,present,E
1424,turn 4,present,E
1424,turn 5,present,E
1424,turn 6,present,E
1425,turn 1,present,A
1425,turn 2,present,A
1425,turn 3,not_evidenced,A
1425,turn 4,absent,A
1426,turn 1,present,B
1426,turn 2,present,B
1426,turn 3,absent,B
1427,turn 1,present,D
1427,turn 2,absent,D
1427,turn 3,present,D
1427,turn 4,present,D
1427,turn 5,absent,D
1428,turn 1,present,A
1428,turn 2,absent,A
1428,turn 3,absent,A
1428,turn 4,absent,A
1429,turn 1,present,F
1429,turn 2,absent,F
1429,turn 3,absent,F
1429,turn 4,absent,F
1430,turn 1,present,C
1430,turn 2,absent,C
1430,turn 3,present,C
1430,turn 4,absent,C
1430,turn 5,present,C
1430,turn 6,present,C
1430,turn 7,present,C
1430,turn 8,present,C
1430,turn 9,present,C
1430,turn 10,present,C
1430,turn 11,present,C
1431,turn 1,present,E
1431,turn 2,present,E
1431,turn 3,present,E
1431,turn 4,absent,E
1431,turn 5,absent,E
1431,turn 6,absent,E
1431,turn 7,absent,E
1432,turn 1,absent,D
1432,turn 2,present,D
1432,turn 3,present,D
1432,turn 4,not_evidenced,D
1432,turn 5,not_evidenced,D
1432,turn 6,present,D
1432,turn 7,absent,D
1433,turn 1,present,A
1433,turn 2,present,A
1433,turn 3,present,A
1433,turn 4,present,A
1433,turn 5,present,A
1433,turn 6,present,A
1433,turn 7,absent,A
1434,turn 1,present,A
1434,turn 2,absent,A
1435,turn 1,present,C
1435,turn 2,present,C
1435,turn 3,absent,C
1435,turn 4,not_evidenced,C
1435,turn 5,not_evidenced,C
1436,turn 1,present,D
1436,turn 2,absent,D
1436,turn 3,not_evidenced,D
1437,turn 1,present,D
1437,turn 2,absent,D
1438,turn 1,present,A
1438,turn 2,present,A
1438,turn 3,present,A
1438,turn 4,not_evidenced,A
1438,turn 5,present,A
1438,turn 6,present,A
1439,turn 1,present,B
1439,turn 2,present,B
1439,turn 3,present,B
1439,turn 4,present,B
1439,turn 5,absent,B
1439,turn 6,absent,B
1440,turn 1,present,B
1440,turn 2,present,B
1440,turn 3,present,B
1440,turn 4,absent,B
1440,turn 5,absent,B
1440,turn 6,present,B
1440,turn 7,absent,B
1441,turn 1,present,E
1441,turn 2,not_evidenced,E
1441,turn 3,absent,E
1441,turn 4,absent,E
1441,turn 5,not_evidenced,E
1441,turn 6,present,E
1441,turn 7,absent,E
1442,turn 1,present,A
1442,turn 2,not_evidenced,A
1442,turn 3,absent,A
1442,turn 4,not_evidenced,A
1442,turn 5,absent,A
1442,turn 6,absent,A
1442,turn 7,present,A
1442,turn 8,present,A
1442,turn 9,not_evidenced,A
1442,turn 10,present,A
1442,turn 11,absent,A
1443,turn 1,present,C
1443,turn 2,absent,C
1444,turn 1,absent,C
1444,turn 2,not_evidenced,C
1444,turn 3,present,C
1444,turn 4,present,C
1444,turn 5,present,C
1444,turn 6,present,C
1444,turn 7,present,C
1444,turn 8,absent,C
1444,turn 9,not_evidenced,C
1444,turn 10,not_evidenced,C
1445,turn 1,absent,C
1445,turn 2,absent,C
1445,turn 3,absent,C
1446,turn 1,absent,B
1446,turn 2,not_evidenced,B
1446,turn 3,absent,B
1446,turn 4,present,B
1446,turn 5,absent,B
1446,turn 6,present,B
1446,turn 7,absent,B
1446,turn 8,absent,B
1446,turn 9,absent,B
1447,turn 1,absent,B
1447,turn 2,absent,B
1447,turn 3,not_evidenced,B
1447,turn 4,not_evidenced,B
1448,turn 1,present,B
1448,turn 2,absent,B
1448,turn 3,absent,B
1449,turn 1,present,B
1449,turn 2,absent,B
1449,turn 3,absent,B
1449,turn 4,absent,B
1450,turn 1,present,C
1450,turn 2,present,C
1450,turn 3,not_evidenced,C
1450,turn 4,present,C
1450,turn 5,absent,C
1450,turn 6,present,C
1450,turn 7,not_evidenced,C
1451,turn 1,not_evidenced,B
1451,turn 2,absent,B
1452,turn 1,present,A
1452,turn 2,present,A
1452,turn 3,absent,A
1452,turn 4,present,A
1452,turn 5,absent,A
1453,turn 1,present,A
1453,turn 2,present,A
1453,turn 3,absent,A
1453,turn 4,absent,A
1454,turn 1,present,C
1454,turn 2,present,C
1454,turn 3,present,C
1454,turn 4,present,C
1454,turn 5,absent,C
1454,turn 6,absent,C
1455,turn 1,present,A
1455,turn 2,present,A
1455,turn 3,absent,A
1455,turn 4,absent,A
1455,turn 5,present,A
1455,turn 6,present,A
1455,turn 7,absent,A
1456,turn 1,absent,F
1456,turn 2,present,F
1456,turn 3,present,F
1456,turn 4,absent,F
1456,turn 5,present,F
1456,turn 6,present,F
1456,turn 7,present,F
1456,turn 8,absent,F
1457,turn 1,present,E
1457,turn 2,absent,E
1458,turn 1,not_evidenced,A
1458,turn 2,present,A
1458,turn 3,present,A
1458,turn 4,present,A
1458,turn 5,present,A
1458,turn 6,present,A
1458,turn 7,present,A
1458,turn 8,absent,A
1458,turn 9,absent,A
1458,turn 10,not_evidenced,A
1458,turn 11,absent,A
1458,turn 12,present,A
1458,turn 13,present,A
1458,turn 14,present,A
1458,turn 15,present,A
1458,turn 16,present,A
1458,turn 17,absent,A
1458,turn 18,absent,A
1458,turn 19,absent,A
1458,turn 20,not_evidenced,A
1458,turn 21,absent,A
1458,turn 22,not_evidenced,A
1458,turn 23,present,A
1458,turn 24,present,A
1458,turn 25,not_evidenced,A
1458,turn 26,not_evidenced,A
1458,turn 27,not_evidenced,A
1459,turn 1,present,B
1459,turn 2,present,B
1459,turn 3,absent,B
1459,turn 4,absent,B
1459,turn 5,absent,B
1459,turn 6,not_evidenced,B
1459,turn 7,not_evidenced,B
1459,turn 8,present,B
1459,turn 9,present,B
1459,turn 10,present,B
1459,turn 11,present,B
1459,turn 12,not_evidenced,B
1459,turn 13,not_evidenced,B
1460,turn 1,not_evidenced,E
1460,turn 2,not_evidenced,E
1460,turn 3,present,E
1460,turn 4,not_evidenced,E
1460,turn 5,absent,E
1460,turn 6,absent,E
1460,turn 7,absent,E
1460,turn 8,absent,E
1460,turn 9,not_evidenced,E
1461,turn 1,present,B
1461,turn 2,present,B
1461,turn 3,absent,B
1461,turn 4,absent,B
1461,turn 5,present,B
1461,turn 6,present,B
1461,turn 7,present,B
1461,turn 8,present,B
1461,turn 9,present,B
1461,turn 10,absent,B
1461,turn 11,present,B
1461,turn 12,present,B
1461,turn 13,present,B
1461,turn 14,present,B
1461,turn 15,present,B
1461,turn 16,present,B
1461,turn 17,present,B
1462,turn 1,not_evidenced,F
1462,turn 2,present,F
1462,turn 3,absent,F
1462,turn 4,absent,F
1463,turn 1,present,A
1463,turn 2,present,A
1463,turn 3,present,A
1463,turn 4,present,A
1463,turn 5,present,A
1463,turn 6,present,A
1463,turn 7,present,A
1463,turn 8,absent,A
1464,turn 1,absent,A
1464,turn 2,absent,A
1464,turn 3,absent,A
1464,turn 4,absent,A
1465,turn 1,present,F
1465,turn 2,present,F
1465,turn 3,present,F
1465,turn 4,present,F
1465,turn 5,present,F
1466,turn 1,absent,B
1467,turn 1,present,D
1467,turn 2,present,D
1467,turn 3,present,D
1467,turn 4,absent,D
1467,turn 5,absent,D
1468,turn 1,absent,C
1468,turn 2,not_evidenced,C
1468,turn 3,absent,C
